id,related_id,slug,title,presenterDisplayName
572866,143156,eugenia_kuyda_can_ai_companions_help_heal_loneliness,Can AI companions help heal loneliness?,Eugenia Kuyda
572866,144181,riccardo_loconte_what_if_ai_could_spot_your_lies,What if AI could spot your lies?,Riccardo Loconte
572866,932,peter_molyneux_meet_milo_the_virtual_boy,"Meet Milo, the virtual boy",Peter Molyneux
572866,2841,tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives,"How AI can enhance our memory, work and social lives",Tom Gruber
572866,1557,vikram_patel_mental_health_for_all_by_involving_all,Mental health for all by involving all,Vikram Patel
572866,17851,max_tegmark_how_to_get_empowered_not_overpowered_by_ai,"How to get empowered, not overpowered, by AI",Max Tegmark
570896,148320,xiye_bastida_your_inner_fire_is_your_greatest_strength,Your inner fire is your greatest strength,Xiye Bastida
570896,143892,jon_youshaei_is_perfectionism_just_procrastination_in_disguise,Is perfectionism just procrastination in disguise?,Jon Youshaei
570896,111749,alua_arthur_why_thinking_about_death_helps_you_live_a_better_life,Why thinking about death helps you live a better life,Alua Arthur
570896,1169,shea_hembrey_how_i_became_100_artists,How I became 100 artists,Shea Hembrey
570896,1776,bob_mankoff_anatomy_of_a_new_yorker_cartoon,Anatomy of a New Yorker cartoon,Bob Mankoff
570896,987,patrick_chappatte_the_power_of_cartoons,The power of cartoons,Patrick Chappatte
556124,118893,payton_m_wilkins_unions_for_climate_action,Unions for climate action!,Payton M. Wilkins
556124,118063,emma_nehrenheim_the_powerful_possibilities_of_recycling_the_world_s_batteries,The powerful possibilities of recycling the world's batteries,Emma Nehrenheim
556124,122192,rich_powell_enough_red_tape_we_need_to_say_yes_to_clean_energy,Enough red tape — we need to say yes to clean energy,Rich Powell
556124,1380,james_hansen_why_i_must_speak_out_about_climate_change,Why I must speak out about climate change,James Hansen
556124,192,david_keith_a_critical_look_at_geoengineering_against_climate_change,A critical look at geoengineering against climate change,David Keith
556124,128,john_doerr_salvation_and_profit_in_greentech,Salvation (and profit) in greentech,John Doerr
572460,97364,iseult_gillespie_the_myth_of_zeus_test,The myth of Zeus' test,Iseult Gillespie
572460,30820,iseult_gillespie_the_myth_of_pandora_s_box,The myth of Pandora's box,Iseult Gillespie
572460,91066,iseult_gillespie_the_myth_of_hades_and_persephone,The myth of Hades and Persephone,Iseult Gillespie
572819,116411,bilawal_sidhu_the_ai_powered_tools_supercharging_your_imagination,The AI-powered tools supercharging your imagination,Bilawal Sidhu
572819,115885,eileen_isagon_skyers_in_the_age_of_ai_art_what_can_originality_look_like,"In the age of AI art, what can originality look like?",Eileen Isagon Skyers
572819,146813,harvey_mason_jr_a_survival_guide_for_musicians_in_the_age_of_ai,A survival guide for musicians in the age of AI,Harvey Mason jr.
572819,1760,martin_villeneuve_how_i_made_an_impossible_film,How I made an impossible film,Martin Villeneuve
572819,1169,shea_hembrey_how_i_became_100_artists,How I became 100 artists,Shea Hembrey
572819,1747,phil_hansen_embrace_the_shake,Embrace the shake,Phil Hansen
572909,148338,tristan_harris_why_ai_is_our_ultimate_test_and_greatest_invitation,Why AI is our ultimate test and greatest invitation,Tristan Harris
572909,148289,carole_cadwalladr_this_is_what_a_digital_coup_looks_like,This is what a digital coup looks like,Carole Cadwalladr
572909,148334,avni_patel_thompson_can_ai_help_with_the_chaos_of_family_life,Can AI help with the chaos of family life?,Avni Patel Thompson
572909,2841,tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives,"How AI can enhance our memory, work and social lives",Tom Gruber
572909,17851,max_tegmark_how_to_get_empowered_not_overpowered_by_ai,"How to get empowered, not overpowered, by AI",Max Tegmark
572909,2645,kevin_kelly_how_ai_can_bring_on_a_second_industrial_revolution,How AI can bring on a second Industrial Revolution,Kevin Kelly
572753,148297,carole_cadwalladr_and_chris_anderson_can_big_tech_and_privacy_coexist,Can big tech and privacy coexist?,Carole Cadwalladr and Chris Anderson
572753,148309,shahram_izadi_the_next_computer_your_glasses,The next computer? Your glasses,Shahram Izadi
572753,148330,palmer_luckey_the_ai_arsenal_that_could_stop_world_war_iii,The AI arsenal that could stop World War III,Palmer Luckey
572753,2841,tom_gruber_how_ai_can_enhance_our_memory_work_and_social_lives,"How AI can enhance our memory, work and social lives",Tom Gruber
572753,17851,max_tegmark_how_to_get_empowered_not_overpowered_by_ai,"How to get empowered, not overpowered, by AI",Max Tegmark
572753,2645,kevin_kelly_how_ai_can_bring_on_a_second_industrial_revolution,How AI can bring on a second Industrial Revolution,Kevin Kelly
572813,148289,carole_cadwalladr_this_is_what_a_digital_coup_looks_like,This is what a digital coup looks like,Carole Cadwalladr
572813,143986,ian_bremmer_the_biggest_global_risks_for_2025,The biggest global risks for 2025,Ian Bremmer
572813,112608,ian_bremmer_the_next_global_superpower_isn_t_who_you_think,The next global superpower isn't who you think,Ian Bremmer
572813,1842,dambisa_moyo_is_china_the_new_idol_for_emerging_economies,Is China the new idol for emerging economies?,Dambisa Moyo
572813,1059,martin_jacques_understanding_the_rise_of_china,Understanding the rise of China,Martin Jacques
572813,992,joseph_nye_global_power_shifts,Global power shifts,Joseph Nye
572795,107971,jerome_hunter_3_skills_every_middle_school_boy_needs,3 skills every middle school boy needs,Jerome Hunter
572795,146987,kat_cole_the_hot_shot_rule_to_help_you_become_a_better_leader,"The ""hot shot rule"" to help you become a better leader",Kat Cole
572795,136666,brian_s_lowery_how_to_live_a_meaningful_life,How to live a meaningful life,Brian S. Lowery
572795,9463,susan_david_the_gift_and_power_of_emotional_courage,The gift and power of emotional courage,Susan David
572795,1930,roselinde_torres_what_it_takes_to_be_a_great_leader,What it takes to be a great leader,Roselinde Torres
572795,2279,rana_el_kaliouby_this_app_knows_how_you_feel_from_the_look_on_your_face,This app knows how you feel -- from the look on your face,Rana el Kaliouby
571762,30820,iseult_gillespie_the_myth_of_pandora_s_box,The myth of Pandora's box,Iseult Gillespie
571762,91679,henri_picciotto_can_you_solve_the_private_eye_riddle,Can you solve the private eye riddle?,Henri Picciotto
571762,87126,marie_brodsky_can_you_solve_the_birthday_cake_riddle,Can you solve the birthday cake riddle?,Marie Brodsky
572154,60479,rob_cooke_the_cost_of_work_stress_and_how_to_reduce_it,The cost of work stress -- and how to reduce it,Rob Cooke
572154,24275,madhumita_murgia_how_stress_affects_your_brain,How stress affects your brain,Madhumita Murgia
572154,142988,guy_winch_how_to_protect_your_emotional_health_during_the_holidays,How to protect your emotional health during the holidays,Guy Winch
572154,1815,kelly_mcgonigal_how_to_make_stress_your_friend,How to make stress your friend,Kelly McGonigal
572154,570,nancy_etcoff_happiness_and_its_surprises,Happiness and its surprises,Nancy Etcoff
572154,1607,matt_killingsworth_want_to_be_happier_stay_in_the_moment,Want to be happier? Stay in the moment,Matt Killingsworth
571525,74155,julia_dhar_how_to_have_constructive_conversations,How to have constructive conversations,Julia Dhar
571525,136523,henna_pryor_want_to_get_ahead_at_work_risk_the_awkward_moments,Want to get ahead at work? Risk the awkward moments,Henna Pryor
571525,111970,anne_morriss_5_steps_to_fix_any_problem_at_work,5 steps to fix any problem at work,Anne Morriss
571525,1930,roselinde_torres_what_it_takes_to_be_a_great_leader,What it takes to be a great leader,Roselinde Torres
571525,156,patrick_awuah_how_to_educate_leaders_liberal_arts,How to educate leaders? Liberal arts,Patrick Awuah
571525,1998,simon_sinek_why_good_leaders_make_you_feel_safe,Why good leaders make you feel safe,Simon Sinek
572449,66299,daniel_l_schacter_are_all_of_your_memories_real,Are all of your memories real?,Daniel L. Schacter
572449,144912,m_alejandra_perotti_you_might_be_surprised_by_what_you_d_find_in_your_pores,You might be surprised by what you'd find in your pores,M. Alejandra Perotti
572449,23956,peter_mende_siedlecki_should_you_trust_your_first_impression,Should you trust your first impression?,Peter Mende-Siedlecki
572526,148309,shahram_izadi_the_next_computer_your_glasses,The next computer? Your glasses,Shahram Izadi
572526,136077,gabrielle_rifkind_how_to_prevent_or_stop_a_war,How to prevent — or stop — a war,Gabrielle Rifkind
572526,148292,bernt_bornich_meet_neo_your_robot_butler_in_training,"Meet NEO, your robot butler in training",Bernt Børnich
572526,2852,noriko_arai_can_a_robot_pass_a_university_entrance_exam,Can a robot pass a university entrance exam?,Noriko Arai
572526,36479,kriti_sharma_how_to_keep_human_bias_out_of_ai,How to keep human bias out of AI,Kriti Sharma
572526,504,p_w_singer_military_robots_and_the_future_of_war,Military robots and the future of war,P.W. Singer
571874,148289,carole_cadwalladr_this_is_what_a_digital_coup_looks_like,This is what a digital coup looks like,Carole Cadwalladr
571874,39331,carole_cadwalladr_facebook_s_role_in_brexit_and_the_threat_to_democracy,Facebook's role in Brexit — and the threat to democracy,Carole Cadwalladr
571874,148292,bernt_bornich_meet_neo_your_robot_butler_in_training,"Meet NEO, your robot butler in training",Bernt Børnich
571874,1950,edward_snowden_here_s_how_we_take_back_the_internet,Here's how we take back the Internet,Edward Snowden
571874,1188,rebecca_mackinnon_let_s_take_back_the_internet,Let's take back the Internet!,Rebecca MacKinnon
571874,2106,glenn_greenwald_why_privacy_matters,Why privacy matters,Glenn Greenwald
568286,139080,lily_yeh_how_art_transforms_brokenness_into_beauty,How art transforms brokenness into beauty,Lily Yeh
568286,134733,lear_debessonet_with_brian_stokes_mitchell_what_s_possible_when_the_arts_belong_to_everybody,What's possible when the arts belong to everybody,Lear deBessonet with Brian Stokes Mitchell
568286,138324,sahba_aminikia_the_greatest_show_on_earth_for_kids_who_need_it_most,The greatest show on Earth — for kids who need it most,Sahba Aminikia
568286,1169,shea_hembrey_how_i_became_100_artists,How I became 100 artists,Shea Hembrey
568286,23980,amanda_mattes_kabuki_the_people_s_dramatic_art,Kabuki: The people's dramatic art,Amanda Mattes
568286,831,thelma_golden_how_art_gives_shape_to_cultural_change,How art gives shape to cultural change,Thelma Golden
570221,148320,xiye_bastida_your_inner_fire_is_your_greatest_strength,Your inner fire is your greatest strength,Xiye Bastida
570221,138329,lehua_kamalu_what_you_can_learn_crossing_the_ocean_in_a_canoe,What you can learn crossing the ocean in a canoe,Lehua Kamalu
570221,148016,lauren_fadiman_norse_mythology_s_climate_lessons_for_the_future,Norse mythology’s climate lessons for the future,Lauren Fadiman
570221,192,david_keith_a_critical_look_at_geoengineering_against_climate_change,A critical look at geoengineering against climate change,David Keith
570221,4463,per_espen_stoknes_how_to_transform_apocalypse_fatigue_into_action_on_global_warming,How to transform apocalypse fatigue into action on global warming,Per Espen Stoknes
570221,1380,james_hansen_why_i_must_speak_out_about_climate_change,Why I must speak out about climate change,James Hansen
570182,118817,astrid_j_hsu_how_much_would_it_cost_to_buy_the_ocean,How much would it cost to buy the ocean?,Astrid J. Hsu
570182,131344,george_zaidan_how_close_are_we_to_powering_the_world_with_nuclear_fusion,How close are we to powering the world with nuclear fusion?,George Zaidan
570182,112486,shannon_odell_should_you_switch_to_solar,Should you switch to solar?,Shannon Odell
572397,65429,xiye_bastida_if_you_adults_won_t_save_the_world_we_will,"If you adults won't save the world, we will",Xiye Bastida
572397,115476,wanjira_mathai_the_tree_growing_movement_restoring_africa_s_vital_landscapes,The tree-growing movement restoring Africa's vital landscapes,Wanjira Mathai
572397,128041,saket_soni_the_workers_rebuilding_communities_after_natural_disasters,The workers rebuilding communities after natural disasters,Saket Soni
572397,192,david_keith_a_critical_look_at_geoengineering_against_climate_change,A critical look at geoengineering against climate change,David Keith
572397,945,johan_rockstrom_let_the_environment_guide_our_development,Let the environment guide our development,Johan Rockström
572397,243,al_gore_new_thinking_on_the_climate_crisis,New thinking on the climate crisis,Al Gore
568347,139964,shu_takada_yo_have_you_ever_seen_a_yo_yo_dance_like_this,Yo! Have you ever seen a yo-yo dance like this?,Shu Takada
568347,109721,chinyanta_kabaso_the_dazzling_diversity_of_african_dance_in_14_moves,The dazzling diversity of African dance — in 14 moves,Chinyanta Kabaso
568347,133460,catie_cuan_next_up_for_ai_dancing_robots,Next up for AI? Dancing robots,Catie Cuan
568347,786,the_lxd_in_the_internet_age_dance_evolves,"In the Internet age, dance evolves ...",The LXD
568347,2589,camille_a_brown_a_visual_history_of_social_dance_in_25_moves,A visual history of social dance in 25 moves,Camille A. Brown
568347,1235,danielle_de_niese_a_flirtatious_aria,A flirtatious aria,Danielle de Niese
571654,141086,scarlet_keys_why_do_you_love_your_favorite_songs,Why do you love your favorite songs?,Scarlet Keys
571654,3280,huang_yi_kuka_a_human_robot_dance_duet,A human-robot dance duet,Huang Yi & KUKA
571654,2242,bill_t_jones_the_dancer_the_singer_the_cellist_and_a_moment_of_creative_magic,"The dancer, the singer, the cellist ... and a moment of creative magic",Bill T. Jones
571654,1440,michael_tilson_thomas_music_and_emotion_through_time,Music and emotion through time,Michael Tilson Thomas
571654,246,tod_machover_dan_ellsey_inventing_instruments_that_unlock_new_music,Inventing instruments that unlock new music,Tod Machover + Dan Ellsey
571654,1750,ji_hae_park_the_violin_and_my_dark_night_of_the_soul,"The violin, and my dark night of the soul",Ji-Hae Park
