id,slug,internalId,description,duration,presenterDisplayName,publishedAt
546352,michael_beug_this_mushroom_will_kill_you_before_you_know_what_s_happening,138029,"Humans have known about the toxicity of death cap mushrooms for millennia. Yet they continue to pose a significant threat to unsuspecting foragers and mushroom hunters throughout the world. Today, death caps are responsible for more than 90% of all mushroom related deaths, killing upwards of 100 people each year. So, what makes this one species of mushroom so dangerous? Michael Beug investigates. [Directed by Denys Spolitak, narrated by Susan ZImmerman, music by Cem Misirlioglu, GReg Chudzik].",316,Michael Beug,2024-10-10T15:06:38Z
547172,peter_pomerantsev_how_to_fight_and_win_an_information_war_sep_2024,138367,"How do you reach people trapped in a reality shaped by propaganda? Exploring the dark psychology of disinformation, author and academic Peter Pomerantsev draws on lessons from a forgotten World War II operation to suggest strategies for cutting through misinformation and rebuilding trust in facts today.
",1010,Peter Pomerantsev,2024-10-10T14:47:02Z
545147,gabe_brown_how_regenerative_agriculture_brings_life_back_to_the_land,137526,"Over his decades of farming and ranching, Gabe Brown has noticed a troubling trend: the conventional farming techniques he used were degrading the soil and harming nature. He shares how his family farm turned things around by adopting regenerative agricultural practices — and shows how the wider food system can use these same methods to improve food quality and revitalize the land.",922,Gabe Brown,2024-10-10T14:43:06Z
547271,worklife_with_adam_grant_the_secret_to_success_isn_t_power_it_s_status,138438,"Many people believe that success depends on gaining power, but it turns out that status is a more sustainable path to accomplishment and impact. Adam is joined by Survivor star Parvati Shallow, organizational psychologist and author Alison Fragale, and Chynna Clayton — former special assistant to Michelle Obama — to break down the best strategies for gaining and maintaining status at work, building stronger relationships, and getting promoted. Available transcripts for WorkLife can be found at go.ted.com/WLtranscripts ",1965,WorkLife with Adam Grant,2024-10-10T17:54:04Z
547167,jaime_rojo_the_magical_mesmerizing_migration_of_monarch_butterflies,138366,"When monarch butterflies migrate, they produce one of the most iconic wildlife spectacles in the world — and provide us with an important indicator of ecological health, says photographer Jaime Rojo. Telling a story about our relationship to the natural world, he shares his experience photographing these mesmerizing insects deep in their remote mountain habitats in Mexico, diving into the latest research into the mysteries of their multi-thousand-mile journey and sharing how each of us can join the growing movement to protect them.",684,Jaime Rojo,2024-10-09T14:49:37Z
547280,anne_morriss_unsolicited_advice_why_is_amazon_dragging_its_employees_back_into_the_office,138440,"The evidence is clear that hybrid work is good for both people and organizations. So why are companies as big as Amazon now asking employees to come into the office all five days of the work week? Could “magical hallway conversations” actually make teams better — or is this a leadership play based on nostalgia and wishful thinking? In this provocative Unsolicited Advice segment, Anne and Frances debate what Amazon’s new return-to-office mandate means for the company’s future.",1839,Anne Morriss,2024-10-09T20:45:03Z
546624,iseult_gillespie_greek_mythology_s_greatest_warrior,138122,"Born to a sea nymph and a king, and trained by the legendary centaur Chiron, Achilles was a demigod destined for greatness. When Greece declared war on Troy, Achilles knew the war was written into his destiny. With horses born from the west wind and a spear wrought from a mountain peak, he readied himself for battle. Iseult Gillespie tells the tale of the infamous warrior and his heel. [Directed by Luis Torres, Mr. Flama, narrated by Susan Zimmerman, music by André Aires].",321,Iseult Gillespie,2024-10-08T15:02:52Z
545693,nour_e_rawafi_the_probe_on_a_mission_to_touch_the_sun,137793,"From its life-sustaining energy to its explosive geomagnetic storms, the Sun has many mysteries, says astrophysicist Nour E. Rawafi. He sheds light on NASA's latest endeavor to better understand our fiery neighbor and its impact on the future of society: sending the cutting-edge Parker Solar Probe deep into the Sun's atmosphere in humanity's closest-ever approach to a star.",773,Nour E. Rawafi,2024-10-08T14:44:40Z
545078,mark_grimmer_what_s_next_for_immersive_storytelling,137462,"""New possibilities for storytelling are emerging faster than at any other time in history,"" says film producer Mark Grimmer. With an immersive approach to art exhibitions, he shares several multidisciplinary projects — including a kaleidoscopic exhibit of David Bowie's world-changing career and a luminous, interactive show that brings visitors inside the paintings of David Hockney — and shows what's possible when ideas collide.",770,Mark Grimmer,2024-10-07T14:54:27Z
546033,sarah_lake_the_hidden_forces_behind_your_food_choices,137924,"What we eat is less about what we choose and more about what’s offered to us, says food and climate expert Sarah Lake. Unpacking how governments and companies have driven up meat consumption in the US through extensive marketing, she explains how we could employ these same forces to incentivize plant-based eating — for the sake of the planet, public health and global food security.",515,Sarah Lake,2024-10-04T14:52:14Z
544129,charles_wallace_are_there_any_places_on_earth_with_no_bugs,137029,"Insects are the world’s most numerous and diverse animals. Even where you’d least expect them in some of Earth’s most extreme environments, there they are. From a scalding volcano, parched desert, to a frigid glacier, insects are living life on the edge. So, how do they do it? Charles Wallace illuminates the incredible survival skills of insects living in some of Earth's harshest ecosystems. [Directed by Raghav Arumugam, Jagriti Khirwar, narrated by Alexandra Panzer, music by Salil Bhayani, cAMP Studio].",281,Charles Wallace,2024-10-03T16:07:00Z
546686,mark_abraham_the_power_of_personalization_in_the_age_of_ai,138141,"With all that spam clogging your inbox, a more personalized experience with the brands you interact with would be a refreshing change of pace. Sharing insights from his research into what brands can do to improve the experience of the people they want to reach, personalization pioneer Mark Abraham highlights a key mindset that can help companies boost their growth (and delight their customers) in the era of AI.",746,Mark Abraham,2024-10-03T14:40:23Z
542803,rosanne_haggerty_a_new_vision_for_ending_homelessness_in_the_us,136307,"“We’ve been flying blind when it comes to housing and homelessness,” says anti-homelessness champion Rosanne Haggerty. Pointing to success stories from across the US, she shows how we can end homelessness by reinvesting in collaboration, community and a data-driven approach — because safe housing is a fundamental human right.",579,Rosanne Haggerty,2024-10-03T14:25:46Z
545009,reggie_watts_everything_is_improvisation_including_this_ted_talk,137456,"In this ode to improvisation, musician and comedian Reggie Watts beatboxes, raps, loops his own rhythms and reflects upon the everyday power of turning the mundane into magic. After all, he says, we're all just making it up as we go along.",563,Reggie Watts,2024-10-02T14:57:18Z
543611,fabio_pacucci_and_lindsay_demarchi_you_ll_travel_1_trillion_kilometers_through_space,136751,"Your granddaughter created a surprise for your birthday: a holographic map displaying everywhere you’ve traveled— not just on Earth, but through the universe. Considering you’re living on a spinning rock hurtling around a sun whizzing through a galaxy, you’ve made some real progress. But, how much, exactly? Fabio Pacucci and Lindsay DeMarchi explore how far you travel over the course of your life. [Directed by Vicente Numpaque, Hernando Bahamon, Globizco Studios, narrated by Alexandra Panzer, music by Juan David Chaparro, A4M]. ",318,Fabio Pacucci and Lindsay DeMarchi,2024-10-01T15:03:52Z
526065,priya_parker_how_to_come_together_in_a_meaningful_way,128137,"Looking to infuse more connection into your time with friends and family? Facilitator Priya Parker urges us to approach gathering with intention and creativity. Diving into the evolving significance of coming together both in-person and virtually, she demystifies the role of a host, outlines mistakes we should avoid and shares the potential of thoughtfully designed get-togethers to bring lasting change to communities, workplaces and personal relationships. (This conversation was hosted by TED's Cloe Shasha Brooks. Visit ted.com/membership to support TED today and join more exclusive events like this one.)",2108,Priya Parker,2024-10-01T14:45:54Z
