id,slug,speakers,title,url
552691,how_to_be_a_better_human_the_meaning_of_embodiment_w_prentis_hemphill,How to Be a Better Human,The meaning of embodiment w/ Prentis Hemphill,https://www.ted.com/talks/how_to_be_a_better_human_the_meaning_of_embodiment_w_prentis_hemphill
551235,teri_hofford_why_you_think_you_look_bad_in_photos,Teri Hofford,Why you think you look bad in photos,https://www.ted.com/talks/teri_hofford_why_you_think_you_look_bad_in_photos
549389,dan_kwartler_the_real_reason_polio_is_so_dangerous,Dan Kwartler,The real reason polio is so dangerous,https://www.ted.com/talks/dan_kwartler_the_real_reason_polio_is_so_dangerous
549033,ketakandriana_rafitoson_democracy_is_being_tested_citizen_assemblies_can_help,Ketakandriana Rafitoson,Democracy is being tested. Citizen assemblies can help,https://www.ted.com/talks/ketakandriana_rafitoson_democracy_is_being_tested_citizen_assemblies_can_help
551528,joon_silverstein_luxury_not_landfill_the_waste_free_future_of_fashion,Joon Silverstein,"Luxury, not landfill — the waste-free future of fashion",https://www.ted.com/talks/joon_silverstein_luxury_not_landfill_the_waste_free_future_of_fashion
549417,wendy_suzuki_what_are_the_keys_to_a_better_quality_of_life,Wendy Suzuki,What are the keys to a better quality of life?,https://www.ted.com/talks/wendy_suzuki_what_are_the_keys_to_a_better_quality_of_life
551459,leopoldo_lopez_how_to_defend_democracy_and_fight_autocracy,Leopoldo Lopez,How to defend democracy — and fight autocracy,https://www.ted.com/talks/leopoldo_lopez_how_to_defend_democracy_and_fight_autocracy
548943,iseult_gillespie_the_curse_of_the_monkey_s_paw,Iseult Gillespie,The curse of the monkey's paw,https://www.ted.com/talks/iseult_gillespie_the_curse_of_the_monkey_s_paw
548284,nikolaus_s_lang_5_ways_leaders_can_adapt_to_shifting_geopolitics,Nikolaus S. Lang,5 ways leaders can adapt to shifting geopolitics,https://www.ted.com/talks/nikolaus_s_lang_5_ways_leaders_can_adapt_to_shifting_geopolitics
549045,lawrence_lessig_how_ai_could_hack_democracy,Lawrence Lessig,How AI could hack democracy,https://www.ted.com/talks/lawrence_lessig_how_ai_could_hack_democracy
549279,elle_cordova_poetry_and_music_that_reaches_across_the_digital_void,Elle Cordova,Poetry and music that reaches across the digital void,https://www.ted.com/talks/elle_cordova_poetry_and_music_that_reaches_across_the_digital_void
548464,carolyn_beans_how_do_heat_waves_affect_your_body,Carolyn Beans,How do heat waves affect your body?,https://www.ted.com/talks/carolyn_beans_how_do_heat_waves_affect_your_body
549283,malcolm_gladwell_the_tipping_point_i_got_wrong,Malcolm Gladwell,The tipping point I got wrong,https://www.ted.com/talks/malcolm_gladwell_the_tipping_point_i_got_wrong
550582,goodbye_monkey_s_a_n_sentient_advocate_of_nature,GoodBye Monkey,S.A.N (Sentient Advocate of Nature),https://www.ted.com/talks/goodbye_monkey_s_a_n_sentient_advocate_of_nature
548286,kiah_williams_3_reasons_why_medications_are_so_expensive_in_the_us,Kiah Williams,3 reasons why medications are so expensive in the US,https://www.ted.com/talks/kiah_williams_3_reasons_why_medications_are_so_expensive_in_the_us
549352,franziska_trautmann_your_empty_wine_bottle_could_help_rebuild_coastlines,Franziska Trautmann,Your empty wine bottle could help rebuild coastlines,https://www.ted.com/talks/franziska_trautmann_your_empty_wine_bottle_could_help_rebuild_coastlines
548271,daniel_hallak_networking_doesn_t_have_to_feel_gross,Daniel Hallak,Networking doesn't have to feel gross,https://www.ted.com/talks/daniel_hallak_networking_doesn_t_have_to_feel_gross
547664,alex_rosenthal_the_dungeon_master_s_riddle,Alex Rosenthal,The dungeon master's riddle,https://www.ted.com/talks/alex_rosenthal_the_dungeon_master_s_riddle
547094,ramin_hasani_how_a_worm_could_save_humanity_from_bad_ai,Ramin Hasani,How a worm could save humanity from bad AI,https://www.ted.com/talks/ramin_hasani_how_a_worm_could_save_humanity_from_bad_ai
546035,gonzalo_munoz_a_food_system_that_fights_climate_change_instead_of_causing_it,Gonzalo Muñoz,A food system that fights climate change — instead of causing it,https://www.ted.com/talks/gonzalo_munoz_a_food_system_that_fights_climate_change_instead_of_causing_it
546537,cliff_kapono_and_keolu_fox_could_we_replace_data_centers_with_plant_dna,Cliff Kapono and Keolu Fox,Could we replace data centers with … plant DNA?,https://www.ted.com/talks/cliff_kapono_and_keolu_fox_could_we_replace_data_centers_with_plant_dna
547845,jon_m_chu_why_creativity_thrives_on_challenges,Jon M. Chu,Why creativity thrives on challenges,https://www.ted.com/talks/jon_m_chu_why_creativity_thrives_on_challenges
544420,gaya_herrington_will_the_end_of_economic_growth_come_by_design_or_disaster,Gaya Herrington,Will the end of economic growth come by design — or disaster?,https://www.ted.com/talks/gaya_herrington_will_the_end_of_economic_growth_come_by_design_or_disaster
548173,paul_cj_taylor_what_are_those_colors_you_see_when_you_rub_your_eyes,Paul CJ Taylor,What are those colors you see when you rub your eyes?,https://www.ted.com/talks/paul_cj_taylor_what_are_those_colors_you_see_when_you_rub_your_eyes
545464,felipe_sanchez_luna_a_sonic_journey_through_the_universe,Felipe Sánchez Luna,A sonic journey through the universe,https://www.ted.com/talks/felipe_sanchez_luna_a_sonic_journey_through_the_universe
542925,stephanie_winters_reflections,Stephanie Winters,“Reflections”,https://www.ted.com/talks/stephanie_winters_reflections
547277,chris_duffy_how_to_be_an_adult_and_how_to_raise_one_w_julie_lythcott_haims,Chris Duffy,How to be an adult - and how to raise one (w/ Julie Lythcott-Haims),https://www.ted.com/talks/chris_duffy_how_to_be_an_adult_and_how_to_raise_one_w_julie_lythcott_haims
547587,giorgia_lupi_what_long_covid_taught_me_about_life_and_data,Giorgia Lupi,What long COVID taught me about life (and data),https://www.ted.com/talks/giorgia_lupi_what_long_covid_taught_me_about_life_and_data
546626,ji_hao_the_real_tale_of_the_monkey_king_in_heaven,Ji Hao,The real tale of the Monkey King in Heaven,https://www.ted.com/talks/ji_hao_the_real_tale_of_the_monkey_king_in_heaven
547987,eric_nuzum_why_don_t_vampires_cast_reflections_sep_2024,Eric Nuzum,Why don’t vampires cast reflections?,https://www.ted.com/talks/eric_nuzum_why_don_t_vampires_cast_reflections_sep_2024
547092,joel_bervell_a_medical_mythbuster_s_mission_to_improve_health_care,Joel Bervell,A medical mythbuster's mission to improve health care,https://www.ted.com/talks/joel_bervell_a_medical_mythbuster_s_mission_to_improve_health_care
547111,paule_joseph_why_smell_matters_more_than_you_think,Paule Joseph,Why smell matters more than you think,https://www.ted.com/talks/paule_joseph_why_smell_matters_more_than_you_think
547109,erika_moore_why_do_some_bodies_respond_differently_to_disease,Erika Moore,Why do some bodies respond differently to disease?,https://www.ted.com/talks/erika_moore_why_do_some_bodies_respond_differently_to_disease
547098,royal_ramey_from_prison_to_purpose_through_wildland_firefighting,Royal Ramey,From prison to purpose through wildland firefighting,https://www.ted.com/talks/royal_ramey_from_prison_to_purpose_through_wildland_firefighting
547096,daro_sulakauri_a_lens_on_georgia_s_survival_in_the_shadow_of_a_superpower,Daro Sulakauri,A lens on Georgia's survival in the shadow of a superpower,https://www.ted.com/talks/daro_sulakauri_a_lens_on_georgia_s_survival_in_the_shadow_of_a_superpower
547984,ian_bremmer_harris_vs_trump_and_what_s_at_stake_for_the_world,Ian Bremmer,Harris vs. Trump — and what’s at stake for the world,https://www.ted.com/talks/ian_bremmer_harris_vs_trump_and_what_s_at_stake_for_the_world
546539,ja_collective_a_hypnotic_exploration_of_movement,JA Collective,A hypnotic exploration of movement,https://www.ted.com/talks/ja_collective_a_hypnotic_exploration_of_movement
546352,michael_beug_this_mushroom_will_kill_you_before_you_know_what_s_happening,Michael Beug,This mushroom will kill you before you know what’s happening,https://www.ted.com/talks/michael_beug_this_mushroom_will_kill_you_before_you_know_what_s_happening
547172,peter_pomerantsev_how_to_fight_and_win_an_information_war_sep_2024,Peter Pomerantsev,How to fight (and win) an information war,https://www.ted.com/talks/peter_pomerantsev_how_to_fight_and_win_an_information_war_sep_2024
545147,gabe_brown_how_regenerative_agriculture_brings_life_back_to_the_land,Gabe Brown,How regenerative agriculture brings life back to the land,https://www.ted.com/talks/gabe_brown_how_regenerative_agriculture_brings_life_back_to_the_land
547271,worklife_with_adam_grant_the_secret_to_success_isn_t_power_it_s_status,WorkLife with Adam Grant,The secret to success isn’t power – it’s status,https://www.ted.com/talks/worklife_with_adam_grant_the_secret_to_success_isn_t_power_it_s_status
547167,jaime_rojo_the_magical_mesmerizing_migration_of_monarch_butterflies,Jaime Rojo,"The magical, mesmerizing migration of monarch butterflies",https://www.ted.com/talks/jaime_rojo_the_magical_mesmerizing_migration_of_monarch_butterflies
547280,anne_morriss_unsolicited_advice_why_is_amazon_dragging_its_employees_back_into_the_office,Anne Morriss,Unsolicited Advice: Why is Amazon dragging its employees back into the office?,https://www.ted.com/talks/anne_morriss_unsolicited_advice_why_is_amazon_dragging_its_employees_back_into_the_office
546624,iseult_gillespie_greek_mythology_s_greatest_warrior,Iseult Gillespie,Greek mythology’s greatest warrior,https://www.ted.com/talks/iseult_gillespie_greek_mythology_s_greatest_warrior
545693,nour_e_rawafi_the_probe_on_a_mission_to_touch_the_sun,Nour E. Rawafi,The probe on a mission to touch the Sun,https://www.ted.com/talks/nour_e_rawafi_the_probe_on_a_mission_to_touch_the_sun
545078,mark_grimmer_what_s_next_for_immersive_storytelling,Mark Grimmer,What’s next for immersive storytelling?,https://www.ted.com/talks/mark_grimmer_what_s_next_for_immersive_storytelling
546033,sarah_lake_the_hidden_forces_behind_your_food_choices,Sarah Lake,The hidden forces behind your food choices,https://www.ted.com/talks/sarah_lake_the_hidden_forces_behind_your_food_choices
544129,charles_wallace_are_there_any_places_on_earth_with_no_bugs,Charles Wallace,Are there any places on Earth with no bugs?,https://www.ted.com/talks/charles_wallace_are_there_any_places_on_earth_with_no_bugs
546686,mark_abraham_the_power_of_personalization_in_the_age_of_ai,Mark Abraham,The power of personalization in the age of AI,https://www.ted.com/talks/mark_abraham_the_power_of_personalization_in_the_age_of_ai
542803,rosanne_haggerty_a_new_vision_for_ending_homelessness_in_the_us,Rosanne Haggerty,A new vision for ending homelessness in the US,https://www.ted.com/talks/rosanne_haggerty_a_new_vision_for_ending_homelessness_in_the_us
545009,reggie_watts_everything_is_improvisation_including_this_ted_talk,Reggie Watts,Everything is improvisation — including this TED Talk,https://www.ted.com/talks/reggie_watts_everything_is_improvisation_including_this_ted_talk
543611,fabio_pacucci_and_lindsay_demarchi_you_ll_travel_1_trillion_kilometers_through_space,Fabio Pacucci and Lindsay DeMarchi,You'll travel 1 trillion kilometers through space,https://www.ted.com/talks/fabio_pacucci_and_lindsay_demarchi_you_ll_travel_1_trillion_kilometers_through_space
526065,priya_parker_how_to_come_together_in_a_meaningful_way,Priya Parker,How to come together in a meaningful way,https://www.ted.com/talks/priya_parker_how_to_come_together_in_a_meaningful_way
544508,kevin_owocki_how_quadratic_funding_could_finance_your_dreams,Kevin Owocki,How quadratic funding could finance your dreams,https://www.ted.com/talks/kevin_owocki_how_quadratic_funding_could_finance_your_dreams
544652,annabel_spring_and_wendy_suzuki_what_makes_a_good_life_a_neuroscientist_and_a_global_financial_ceo_answer,Annabel Spring and Wendy Suzuki,What makes a good life? A neuroscientist and a global financial CEO answer,https://www.ted.com/talks/annabel_spring_and_wendy_suzuki_what_makes_a_good_life_a_neuroscientist_and_a_global_financial_ceo_answer
545935,ian_bremmer_and_bilawal_sidhu_the_un_is_speaking_up_about_ai_here_s_what_they_re_saying,Ian Bremmer and Bilawal Sidhu,The UN is speaking up about AI — here's what they're saying,https://www.ted.com/talks/ian_bremmer_and_bilawal_sidhu_the_un_is_speaking_up_about_ai_here_s_what_they_re_saying
545584,angus_hervey_break_the_bad_news_bubble_part_1,Angus Hervey,Break the bad news bubble (Part 1),https://www.ted.com/talks/angus_hervey_break_the_bad_news_bubble_part_1
545582,anna_rothschild_why_did_it_take_so_long_to_find_giant_squids,Anna Rothschild,Why did it take so long to find giant squids?,https://www.ted.com/talks/anna_rothschild_why_did_it_take_so_long_to_find_giant_squids
544918,pau_aleikum_garcia_can_ai_preserve_your_most_precious_memories,Pau Aleikum Garcia,Can AI preserve your most precious memories?,https://www.ted.com/talks/pau_aleikum_garcia_can_ai_preserve_your_most_precious_memories
540567,hiroki_koga_the_sweet_future_of_vertical_farming,Hiroki Koga,The sweet future of vertical farming,https://www.ted.com/talks/hiroki_koga_the_sweet_future_of_vertical_farming
543914,mark_s_micale_what_is_hysteria_and_why_were_so_many_women_diagnosed_with_it,Mark S. Micale,"What is hysteria, and why were so many women diagnosed with it?",https://www.ted.com/talks/mark_s_micale_what_is_hysteria_and_why_were_so_many_women_diagnosed_with_it
545989,nicky_trevorrow_how_to_make_your_cat_happier_in_3_minutes,Nicky Trevorrow,How to make your cat happier — in 3 minutes,https://www.ted.com/talks/nicky_trevorrow_how_to_make_your_cat_happier_in_3_minutes
542588,akshat_rathi_capitalism_broke_the_climate_now_it_can_fix_it,Akshat Rathi,Capitalism broke the climate. Now it can fix it,https://www.ted.com/talks/akshat_rathi_capitalism_broke_the_climate_now_it_can_fix_it
544650,jon_kung_and_uma_valeti_what_s_the_future_of_food_a_chef_and_a_cardiologist_answer,Jon Kung and Uma Valeti,What’s the future of food? A chef and a cardiologist answer,https://www.ted.com/talks/jon_kung_and_uma_valeti_what_s_the_future_of_food_a_chef_and_a_cardiologist_answer
544920,kristine_mcdivitt_tompkins_a_bold_plan_to_rewild_the_earth_at_massive_scale,Kristine McDivitt Tompkins,A bold plan to rewild the Earth — at massive scale ,https://www.ted.com/talks/kristine_mcdivitt_tompkins_a_bold_plan_to_rewild_the_earth_at_massive_scale
544127,scott_hershberger_the_birth_of_the_galaxy_in_60_seconds,Scott Hershberger,The birth of the galaxy in 60 seconds,https://www.ted.com/talks/scott_hershberger_the_birth_of_the_galaxy_in_60_seconds
545659,philip_johns_the_otters_of_singapore_and_other_unexpected_wildlife_thriving_in_cities,Philip Johns,The otters of Singapore — and other unexpected wildlife thriving in cities,https://www.ted.com/talks/philip_johns_the_otters_of_singapore_and_other_unexpected_wildlife_thriving_in_cities
542930,fatmata_binta_a_celebration_of_west_african_cuisine,Fatmata Binta,A celebration of West African cuisine,https://www.ted.com/talks/fatmata_binta_a_celebration_of_west_african_cuisine
